# source lat long PCM_LABELS
"316N19831007_a13_1983_0052_ct1" -21.977 1.393 5
"316N19831007_a13_1983_0051_ct1" -22.992 1.438 5
"316N19831007_a13_1983_0050_ct1" -23.990 1.502 5
"316N19831007_a13_1983_0049_ct1" -25.000 1.558 5
"316N19831007_a13_1983_0048_ct1" -25.992 1.627 5
"316N19831007_a13_1983_0047_ct1" -26.992 1.663 5
"316N19831007_a13_1983_0046_ct1" -27.988 1.727 5
"316N19831007_a13_1983_0045_ct1" -28.998 1.785 3
"33RO20100308_a13_2010_0049_ct1" -30.000 1.833 5
"33RO20100308_a13_2010_0050_ct1" -29.500 1.808 3
"33RO20100308_a13_2010_0051_ct1" -29.000 1.783 3
"33RO20100308_a13_2010_0052_ct1" -28.500 1.751 3
"33RO20100308_a13_2010_0053_ct1" -28.000 1.719 5
"33RO20100308_a13_2010_0054_ct1" -27.500 1.689 5
"33RO20100308_a13_2010_0055_ct1" -27.000 1.660 5
"33RO20100308_a13_2010_0056_ct1" -26.500 1.647 5
"33RO20100308_a13_2010_0057_ct1" -26.000 1.633 5
"33RO20100308_a13_2010_0058_ct1" -25.500 1.593 5
"33RO20100308_a13_2010_0059_ct1" -25.000 1.550 5
"33RO20100308_a13_2010_0060_ct1" -24.500 1.526 5
"33RO20100308_a13_2010_0061_ct1" -24.000 1.501 5
"33RO20100308_a13_2010_0062_ct1" -23.500 1.472 5
"33RO20100308_a13_2010_0063_ct1" -23.000 1.443 5
"33RO20100308_a13_2010_0064_ct1" -22.500 1.413 5
"33RO20100308_a13_2010_0065_ct1" -22.001 1.386 5
"33RO20100308_a13_2010_0066_ct1" -21.500 1.354 5
"33RO20100308_a13_2010_0067_ct1" -21.000 1.323 5
"33RO20100308_a13_2010_0068_ct1" -20.500 1.291 5
"33RO20110926_a10_2011_0111_ct1" -29.750 9.600 3
"33RO20110926_a10_2011_0110_ct1" -29.750 9.026 3
"33RO20110926_a10_2011_0109_ct1" -29.750 8.450 3
"33RO20110926_a10_2011_0108_ct1" -29.751 7.875 3
"33RO20110926_a10_2011_0107_ct1" -29.750 7.301 3
"33RO20110926_a10_2011_0106_ct1" -29.735 6.725 3
"33RO20110926_a10_2011_0105_ct1" -29.750 6.150 3
"33RO20110926_a10_2011_0104_ct1" -29.750 5.576 3
"33RO20110926_a10_2011_0103_ct1" -29.750 5.001 5
"33RO20110926_a10_2011_0102_ct1" -29.750 4.425 3
"33RO20110926_a10_2011_0101_ct1" -29.635 3.851 3
"33RO20110926_a10_2011_0100_ct1" -29.467 3.300 3
"33RO20110926_a10_2011_0099_ct1" -29.354 2.839 3
"33RO20110926_a10_2011_0098_ct1" -29.384 2.700 3
"33RO20110926_a10_2011_0097_ct1" -29.400 2.616 3
"33RO20110926_a10_2011_0096_ct1" -29.434 2.434 3
"33RO20110926_a10_2011_0095_ct1" -29.533 1.967 3
"33RO20110926_a10_2011_0094_ct1" -29.600 1.692 3
"33RO20110926_a10_2011_0093_ct1" -29.733 1.116 3
"33RO20110926_a10_2011_0092_ct1" -29.867 0.542 3
"49NZ200311_4_a10_2003_0099_ct1" -29.753 9.962 3
"49NZ200311_4_a10_2003_0084_ct1" -29.990 0.008 3
"49NZ200311_4_a10_2003_0085_ct1" -29.861 0.575 3
"49NZ200311_4_a10_2003_0086_ct1" -29.726 1.132 3
"49NZ200311_4_a10_2003_0087_ct1" -29.602 1.703 3
"49NZ200311_4_a10_2003_0088_ct1" -29.472 2.266 3
"49NZ200311_4_a10_2003_0089_ct1" -29.330 2.837 3
