# source lat long PCM_LABELS
"11348075" 47.970 348.135 0.000000
"11398608" 40.333 349.967 3.000000
"11398614" 40.334 349.700 3.000000
"11398626" 40.335 349.425 3.000000
"11398638" 40.334 349.095 3.000000
"11398693" 40.332 349.096 3.000000
"11398707" 40.333 348.659 3.000000
"11398714" 40.333 348.221 3.000000
"11398742" 40.333 347.780 3.000000
"11398769" 40.551 347.354 3.000000
"11398778" 40.786 346.902 3.000000
"11398840" 41.382 346.112 3.000000
"11398853" 41.683 345.723 0.000000
"11398866" 41.982 345.328 0.000000
"11398888" 42.280 344.934 0.000000
"11398899" 42.581 344.542 0.000000
"11398917" 42.881 344.150 0.000000
"11398931" 43.179 343.754 0.000000
"11398940" 43.479 343.360 0.000000
"11398946" 43.778 342.967 0.000000
"11398957" 44.077 342.573 0.000000
"11398966" 44.368 342.183 0.000000
"11398982" 44.675 341.787 0.000000
"11398991" 45.051 341.494 0.000000
"11399009" 45.422 341.202 0.000000
"11401577" 43.019 350.000 3.000000
"11401594" 43.024 349.855 3.000000
"11402253" 47.992 347.995 0.000000
"11410550" 43.001 346.025 3.000000
"11410558" 43.015 346.891 3.000000
"11410568" 42.999 347.330 3.000000
"11410577" 43.075 347.676 3.000000
"11410584" 43.008 348.015 0.000000
"11410590" 43.000 348.331 2.000000
"11410595" 43.004 348.682 3.000000
"11410596" 43.010 349.010 3.000000
"11410599" 43.005 349.334 3.000000
"11410603" 43.008 349.667 3.000000
"11410606" 43.001 349.866 3.000000
"11410607" 43.001 349.987 3.000000
"11420307" 41.000 349.500 3.000000
"11420309" 41.000 349.500 3.000000
"11420310" 41.000 349.500 3.000000
"11420311" 41.000 349.500 3.000000
"11420316" 41.000 349.500 3.000000
"11420317" 41.033 349.500 3.000000
"11263929" 42.993 349.007 3.000000
"11263939" 42.993 348.664 3.000000
"11263948" 43.003 348.342 2.000000
"11263952" 43.004 347.998 3.000000
"11263964" 42.992 347.665 0.000000
"11263976" 42.984 347.328 3.000000
"1781519" 45.049 341.497 0.000000
"1781520" 44.676 341.789 0.000000
"1781905" 44.376 342.184 0.000000
"1781906" 44.227 342.379 0.000000
"1781908" 43.778 342.969 0.000000
"1797966" 43.030 343.955 0.000000
"1797968" 42.731 344.348 3.000000
"1798353" 42.280 344.934 0.000000
"1798354" 41.983 345.328 0.000000
"1798739" 41.683 345.723 0.000000
"1798740" 41.382 346.111 0.000000
"1798742" 40.786 346.901 3.000000
"1801478" 40.333 347.778 3.000000
"1801479" 40.328 348.216 3.000000
"1801480" 40.332 348.657 3.000000
"1801482" 40.333 349.425 3.000000
"1801483" 40.332 349.701 3.000000
"1801484" 40.333 349.967 3.000000
"2413787" 48.908 346.983 0.000000
"2413788" 48.908 346.700 0.000000
"2413789" 48.866 346.421 0.000000
"2413790" 48.833 346.133 0.000000
"2413791" 48.792 345.883 0.000000
"2413792" 48.750 345.578 0.000000
"2413793" 48.600 344.450 0.000000
"2413794" 48.442 343.325 0.000000
"2413795" 48.291 342.200 1.000000
"2588892" 47.333 348.017 0.000000
"2588893" 45.666 348.000 0.000000
"3336907" 40.333 349.967 3.000000
"3336909" 40.335 349.425 3.000000
"3336910" 40.334 349.095 3.000000
"3336911" 40.332 349.096 3.000000
"3336912" 40.333 348.659 3.000000
"3336913" 40.333 348.221 3.000000
"3336914" 40.333 347.780 3.000000
"3341853" 41.982 345.328 0.000000
"3341854" 42.280 344.934 0.000000
"3346369" 43.179 343.754 0.000000
"3346370" 43.479 343.360 0.000000
"3351803" 44.368 342.183 0.000000
"3351805" 45.051 341.495 0.000000
"3532489" 43.019 350.000 3.000000
"3532490" 43.024 349.855 3.000000
"3532491" 43.018 349.688 3.000000
"3532492" 43.017 349.355 3.000000
"3532493" 43.010 349.011 0.000000
"3532494" 43.013 348.674 3.000000
"3532495" 43.015 348.347 1.000000
"3532496" 43.010 348.010 3.000000
"3532497" 43.013 347.674 3.000000
"3532515" 43.021 347.342 0.000000
"3532498" 43.016 346.890 3.000000
"3532499" 43.528 347.994 3.000000
"3532500" 44.014 348.004 0.000000
"3532501" 44.516 348.002 0.000000
"3532502" 45.009 348.004 0.000000
"3532503" 45.513 348.012 0.000000
"3532516" 46.003 348.013 0.000000
"3532504" 46.503 348.017 0.000000
"3532505" 46.984 348.000 0.000000
"3532506" 47.490 348.000 0.000000
"3532507" 47.992 347.995 0.000000
"6509757" 40.334 349.428 3.000000
"6509759" 40.331 348.661 3.000000
"6509760" 40.331 348.226 3.000000
"6509761" 40.332 347.787 3.000000
"6509762" 40.334 347.779 3.000000
"6509763" 40.553 347.362 3.000000
"6509766" 41.384 346.109 3.000000
"6509767" 41.682 345.722 3.000000
"6509770" 42.580 344.540 0.000000
"6509774" 43.777 342.974 0.000000
"6509775" 44.076 342.574 0.000000
"10990509" 45.977 340.468 0.000000
"11054814" 41.497 340.442 0.000000
"11022013" 42.983 340.950 0.000000
"11081398" 46.332 340.747 0.000000
"11081409" 45.758 340.617 0.000000
"11081412" 45.447 340.595 0.000000
"11081425" 45.170 340.492 0.000000
"11081430" 44.612 340.352 0.000000
"11081439" 44.000 340.228 0.000000
"11081452" 43.413 340.108 0.000000
"11081557" 41.275 340.317 0.000000
"11114836" 46.043 340.818 0.000000
"11127204" 43.603 340.567 0.000000
"11128744" 43.923 340.050 0.000000
"11142204" 46.073 340.892 0.000000
"11217905" 43.117 340.178 0.000000
"11212558" 44.493 340.007 0.000000
"11225658" 41.570 340.770 0.000000
"11225827" 44.720 340.010 0.000000
"11225864" 45.330 340.050 0.000000
"11228019" 46.460 340.957 0.000000
"11228167" 46.477 340.907 0.000000
"11230354" 40.072 340.958 3.000000
"11236918" 44.995 340.002 0.000000
"11236946" 43.000 340.018 0.000000
"2647901" 41.577 340.777 0.000000
"2648332" 45.317 340.042 0.000000
"2673650" 42.023 340.064 3.000000
"11292675" 43.967 340.028 0.000000
"11399023" 45.795 340.909 0.000000
"11399036" 46.172 340.612 0.000000
"1781516" 46.170 340.615 0.000000
"1781517" 45.794 340.906 0.000000
"3351807" 45.795 340.909 0.000000
"3351808" 46.172 340.612 0.000000
"6509781" 46.170 340.616 0.000000
"10990627" 49.980 345.990 0.000000
"10990628" 49.010 346.517 0.000000
"10990631" 49.010 347.710 0.000000
"10993147" 49.488 346.992 0.000000
"10993148" 49.492 346.983 0.000000
"10993150" 49.495 346.197 0.000000
"10993149" 49.495 346.197 0.000000
"10993151" 49.500 345.475 0.000000
"10993152" 49.500 345.475 0.000000
"10993153" 49.503 344.708 2.000000
"10993154" 49.503 344.708 0.000000
"10993155" 49.495 344.002 0.000000
"10993156" 49.493 344.003 0.000000
"10993554" 49.422 348.000 2.000000
"10993553" 49.422 348.000 2.000000
"10994945" 49.507 348.007 0.000000
"10994944" 49.510 348.007 0.000000
"10996219" 49.112 344.277 0.000000
"10998191" 49.497 347.990 0.000000
"10902973" 49.003 348.013 0.000000
"10990381" 49.617 348.133 2.000000
"10990382" 49.417 347.383 2.000000
"11039850" 49.670 345.950 2.000000
"11067878" 49.344 348.002 0.000000
"11067887" 49.254 347.501 0.000000
"11067888" 49.179 346.998 0.000000
"11067897" 49.089 346.518 0.000000
"11067921" 49.030 346.022 0.000000
"11082238" 49.550 347.900 0.000000
"11082251" 49.900 348.300 0.000000
"11138497" 49.165 343.800 0.000000
"11206458" 49.090 343.667 0.000000
"24789003" 48.989 343.695 0.000000
"24789052" 48.826 343.496 0.000000
"24789058" 48.838 343.497 0.000000
"24789065" 48.906 343.479 0.000000
"24544228" 42.152 349.998 3.000000
"24544239" 42.148 349.698 3.000000
"24544244" 42.335 349.998 3.000000
"24544302" 42.003 349.990 3.000000
"24544338" 42.149 349.690 3.000000
"24544359" 42.339 349.988 3.000000
"24544381" 42.514 349.991 3.000000
"24544415" 42.669 349.692 3.000000
"24544436" 42.838 349.997 3.000000
"24544442" 42.841 349.695 3.000000
"24544496" 43.002 349.992 3.000000
"24544497" 43.009 349.703 3.000000
"24544607" 48.826 343.507 0.000000
"24544645" 48.825 343.508 0.000000
"24544649" 48.820 343.529 0.000000
"24544674" 42.667 348.519 3.000000
"24544688" 48.821 343.514 0.000000
"24544698" 42.665 349.253 3.000000
"24544736" 42.666 349.835 3.000000
"24544735" 48.822 343.497 0.000000
"24545079" 48.926 343.809 0.000000
"24545852" 48.875 343.540 0.000000
"24545853" 49.036 345.908 0.000000
"24545857" 49.153 347.297 0.000000
"24546158" 41.497 349.993 3.000000
"24546459" 42.656 349.701 3.000000
"24547832" 42.153 349.702 1.000000
"24547834" 42.154 349.692 1.000000
"24547835" 42.171 349.685 1.000000
"24547836" 42.342 349.993 3.000000
"24547957" 48.820 344.047 0.000000
"24547979" 48.919 343.352 0.000000
"24547998" 48.776 343.487 0.000000
"24549461" 42.647 349.953 1.000000
"24549492" 42.638 349.958 3.000000
"24550112" 43.011 349.696 3.000000
