# source lat long PCM_LABELS
"5903280_075.STEPHENRISER" -19.286 3.609 1.0
"5903280_076.STEPHENRISER" -19.437 3.413 1.0
"5903280_077.STEPHENRISER" -19.611 3.075 1.0
"5903280_078.STEPHENRISER" -19.734 2.635 1.0
"5903280_079.STEPHENRISER" -19.877 2.292 1.0
"1900387_064.ChristineCoatanoan" -19.952 1.729 1.0
"1900387_065.ChristineCoatanoan" -19.953 1.225 1.0
"6900707_027.SabrinaSPEICH" -19.893 4.027 1.0
"6900707_028.SabrinaSPEICH" -19.674 3.902 1.0
"6900707_029.SabrinaSPEICH" -19.469 3.786 1.0
"6900707_030.SabrinaSPEICH" -19.247 3.512 1.0
"6900707_031.SabrinaSPEICH" -19.122 3.263 1.0
"6900707_032.SabrinaSPEICH" -19.054 3.069 1.0
"6900707_033.SabrinaSPEICH" -19.146 2.846 1.0
"6900707_034.SabrinaSPEICH" -19.219 2.633 1.0
"6900707_035.SabrinaSPEICH" -19.262 2.518 1.0
"6900707_036.SabrinaSPEICH" -19.212 2.566 1.0
"6900707_037.SabrinaSPEICH" -19.116 2.492 1.0
"6900707_038.SabrinaSPEICH" -19.002 2.454 1.0
"6900707_039.SabrinaSPEICH" -18.756 2.481 1.0
"6900707_040.SabrinaSPEICH" -18.652 2.625 1.0
"6900707_041.SabrinaSPEICH" -18.735 2.771 1.0
"6900707_042.SabrinaSPEICH" -18.923 2.874 1.0
"6900707_043.SabrinaSPEICH" -19.080 3.009 1.0
"6900707_044.SabrinaSPEICH" -19.210 3.309 1.0
"6900707_045.SabrinaSPEICH" -19.266 3.545 1.0
"6900707_046.SabrinaSPEICH" -19.081 3.728 1.0
"6900707_047.SabrinaSPEICH" -18.614 3.919 1.0
"6900707_048.SabrinaSPEICH" -18.143 4.210 1.0
"6902580_008.BirgitKLEIN" -18.341 0.204 1.0
"6902580_009.BirgitKLEIN" -18.414 0.338 1.0
"6902580_010.BirgitKLEIN" -18.488 0.380 1.0
"6902580_011.BirgitKLEIN" -18.456 0.360 1.0
"6902580_012.BirgitKLEIN" -18.386 0.258 1.0
"6902580_013.BirgitKLEIN" -18.255 0.071 1.0
"6902605_023.BirgitKLEIN" -18.696 9.989 1.0
"6902605_024.BirgitKLEIN" -18.651 9.984 1.0
"6902605_025.BirgitKLEIN" -18.859 9.906 1.0
"6902605_026.BirgitKLEIN" -19.064 9.950 1.0
"6902605_029.BirgitKLEIN" -18.877 9.998 1.0
"6902605_030.BirgitKLEIN" -18.652 9.931 1.0
"6902605_036.BirgitKLEIN" -18.556 9.790 1.0
"6902605_037.BirgitKLEIN" -18.685 9.748 1.0
"6902605_038.BirgitKLEIN" -18.830 9.800 1.0
"6902605_039.BirgitKLEIN" -18.874 9.837 1.0
"6902605_040.BirgitKLEIN" -18.858 9.978 1.0
"6902605_064.BirgitKLEIN" -18.516 8.886 3.0
"6902605_065.BirgitKLEIN" -18.941 8.782 3.0
"6902605_066.BirgitKLEIN" -19.014 9.017 1.0
"6902605_067.BirgitKLEIN" -18.496 9.167 1.0
"1900165_078.BRECKOWENS" -26.735 9.577 1.0
"1900165_079.BRECKOWENS" -25.985 9.848 1.0
"1900165_098.BRECKOWENS" -26.845 9.281 1.0
"1900165_100.BRECKOWENS" -25.506 9.616 3.0
"1900165_101.BRECKOWENS" -25.620 8.358 3.0
"1900165_102.BRECKOWENS" -26.679 8.288 3.0
"1900165_103.BRECKOWENS" -25.807 8.833 3.0
"1900165_104.BRECKOWENS" -24.868 7.811 3.0
"1900165_105.BRECKOWENS" -23.990 7.181 3.0
"1900165_106.BRECKOWENS" -23.307 6.874 3.0
"1900165_107.BRECKOWENS" -22.754 6.687 1.0
"1900165_108.BRECKOWENS" -22.269 6.416 1.0
"1900165_109.BRECKOWENS" -21.760 6.210 1.0
"1900165_110.BRECKOWENS" -21.234 6.168 1.0
"1900165_111.BRECKOWENS" -21.017 6.229 1.0
"1900165_112.BRECKOWENS" -21.050 6.498 1.0
"1900165_113.BRECKOWENS" -21.327 6.643 1.0
"1900165_114.BRECKOWENS" -21.884 6.505 1.0
"1900165_115.BRECKOWENS" -22.649 6.267 1.0
"1900165_116.BRECKOWENS" -23.215 6.276 1.0
"1900165_117.BRECKOWENS" -23.578 6.679 1.0
"1900165_118.BRECKOWENS" -23.515 7.412 1.0
"1900165_119.BRECKOWENS" -22.889 7.512 1.0
"1900165_120.BRECKOWENS" -21.954 7.136 1.0
"1900165_121.BRECKOWENS" -21.053 6.899 1.0
"1900165_122.BRECKOWENS" -20.449 6.860 1.0
"1900165_123.BRECKOWENS" -20.245 7.227 1.0
"1900165_124.BRECKOWENS" -20.356 7.525 1.0
"1900165_125.BRECKOWENS" -20.634 7.609 1.0
"1900165_126.BRECKOWENS" -20.818 7.760 1.0
"1900165_127.BRECKOWENS" -20.878 7.868 1.0
"1900165_128.BRECKOWENS" -20.940 7.896 1.0
"1900165_129.BRECKOWENS" -20.828 7.778 1.0
"1900165_130.BRECKOWENS" -20.568 7.615 1.0
"1900165_131.BRECKOWENS" -20.323 7.411 1.0
"1900165_132.BRECKOWENS" -20.225 7.183 1.0
"1900165_133.BRECKOWENS" -20.173 7.176 1.0
"1900165_134.BRECKOWENS" -20.121 7.112 1.0
"1900165_135.BRECKOWENS" -20.210 7.151 1.0
"1900165_136.BRECKOWENS" -20.166 7.086 1.0
"1900165_137.BRECKOWENS" -20.177 7.011 1.0
"1900165_138.BRECKOWENS" -20.231 6.977 1.0
"1900165_139.BRECKOWENS" -20.381 7.157 1.0
"1900165_140.BRECKOWENS" -20.589 7.320 1.0
"1900165_141.BRECKOWENS" -20.782 7.551 1.0
"1900165_142.BRECKOWENS" -20.856 7.773 1.0
"1900165_143.BRECKOWENS" -20.670 7.847 1.0
"1900165_144.BRECKOWENS" -20.248 7.872 1.0
"1900165_148.BRECKOWENS" -20.093 8.298 1.0
"1900165_149.BRECKOWENS" -20.453 7.862 1.0
"1900165_150.BRECKOWENS" -20.402 7.031 1.0
"1900165_151.BRECKOWENS" -20.090 6.174 1.0
"1900165_156.BRECKOWENS" -20.240 6.431 1.0
"1900165_157.BRECKOWENS" -20.489 7.092 1.0
"1900165_158.BRECKOWENS" -20.222 7.548 1.0
"1900506_013.BRECKOWENS" -29.995 7.985 3.0
"1900506_014.BRECKOWENS" -29.815 9.009 1.0
"1900506_016.BRECKOWENS" -29.850 9.677 1.0
"1900506_017.BRECKOWENS" -29.093 9.546 1.0
"1900506_018.BRECKOWENS" -27.768 9.145 1.0
"1900506_019.BRECKOWENS" -27.624 9.812 1.0
"1900506_020.BRECKOWENS" -28.803 9.444 1.0
"1900506_021.BRECKOWENS" -29.650 8.619 1.0
"1900506_024.BRECKOWENS" -29.712 9.463 1.0
"1900506_025.BRECKOWENS" -28.716 9.025 1.0
"1900506_026.BRECKOWENS" -28.943 7.030 1.0
"1900506_027.BRECKOWENS" -29.175 7.371 1.0
"1900506_028.BRECKOWENS" -28.139 5.998 3.0
"1900506_029.BRECKOWENS" -28.589 5.995 3.0
"1900506_030.BRECKOWENS" -27.682 6.672 3.0
"1900506_031.BRECKOWENS" -26.698 6.583 1.0
"1900506_032.BRECKOWENS" -26.682 6.259 3.0
"1900506_033.BRECKOWENS" -26.417 5.807 1.0
"1900506_034.BRECKOWENS" -26.226 5.689 1.0
