# source lat long PCM_LABELS
"4901704_011.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.616 297.594 2.0
"4901704_012.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.114 299.689 2.0
"4901705_010.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.235 296.442 1.0
"4901705_011.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.174 296.364 1.0
"4901705_012.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.888 296.344 1.0
"4901707_013.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.633 296.741 2.0
"4901707_014.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.591 297.638 1.0
"4901707_015.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.408 299.026 1.0
"4901707_079.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.730 299.487 1.0
"4901707_080.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.664 299.364 1.0
"4901707_081.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.550 299.719 1.0
"4902099_038.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.747 299.388 1.0
"4902099_039.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.356 297.779 1.0
"4902099_040.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.147 296.836 1.0
"4902099_041.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.953 296.415 1.0
"4902099_042.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.742 295.853 1.0
"4902099_043.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.740 295.541 1.0
"4902099_044.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.851 295.749 1.0
"4902099_045.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.711 297.582 1.0
"4902099_046.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.649 299.753 1.0
"4902099_059.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.033 299.977 1.0
"4902099_060.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.790 299.080 1.0
"4902099_061.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.087 298.612 2.0
"4902099_062.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.608 296.864 1.0
"4902099_063.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.635 295.897 1.0
"4902099_064.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.092 294.490 1.0
"4902099_088.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.139 297.060 1.0
"4902099_089.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.823 298.117 1.0
"4902099_091.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.302 297.732 1.0
"4902099_092.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.208 297.058 1.0
"4902099_093.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.068 295.743 1.0
"4902099_094.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.882 294.915 1.0
"4902099_095.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.568 294.346 1.0
"4902100_066.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 42.932 299.949 1.0
