# source lat long PCM_LABELS
"5900704_208.aoml_STEPHENRISER" -56.800 297.921 2.0
"5900704_209.aoml_STEPHENRISER" -56.589 297.895 2.0
"5900705_257.aoml_STEPHENRISER" -55.782 294.154 2.0
"5900706_161.aoml_STEPHENRISER" -57.030 292.411 2.0
"5900720_146.aoml_GREGORYC.JOHNSON" -57.492 292.624 2.0
"5900720_147.aoml_GREGORYC.JOHNSON" -56.840 294.582 2.0
"5900720_148.aoml_GREGORYC.JOHNSON" -56.593 294.137 2.0
"5900720_149.aoml_GREGORYC.JOHNSON" -56.706 296.035 2.0
"5900720_150.aoml_GREGORYC.JOHNSON" -55.743 296.586 2.0
"5900720_151.aoml_GREGORYC.JOHNSON" -55.871 296.990 2.0
"5900720_152.aoml_GREGORYC.JOHNSON" -56.303 299.586 2.0
"5900721_123.aoml_GREGORYC.JOHNSON" -59.497 294.754 1.0
"5900721_124.aoml_GREGORYC.JOHNSON" -59.284 295.828 1.0
"5900721_125.aoml_GREGORYC.JOHNSON" -59.402 296.792 1.0
"5900721_126.aoml_GREGORYC.JOHNSON" -59.805 298.091 1.0
"5900721_127.aoml_GREGORYC.JOHNSON" -59.051 299.814 1.0
"5900722_099.aoml_GREGORYC.JOHNSON" -59.642 292.581 2.0
"5900722_100.aoml_GREGORYC.JOHNSON" -59.108 294.083 2.0
"5900722_101.aoml_GREGORYC.JOHNSON" -58.214 294.996 2.0
"5900722_102.aoml_GREGORYC.JOHNSON" -58.247 298.343 2.0
"5900722_103.aoml_GREGORYC.JOHNSON" -56.815 299.685 1.0
"5900783_056.aoml_DEANROEMMICH" -57.997 293.567 2.0
"5900783_057.aoml_DEANROEMMICH" -56.650 295.574 2.0
"5900783_058.aoml_DEANROEMMICH" -55.528 299.214 2.0
"5900783_059.aoml_DEANROEMMICH" -56.989 297.605 2.0
"5900783_060.aoml_DEANROEMMICH" -57.596 296.235 1.0
"5900783_061.aoml_DEANROEMMICH" -57.659 295.656 1.0
"5900783_062.aoml_DEANROEMMICH" -57.321 296.191 2.0
"5900783_063.aoml_DEANROEMMICH" -57.552 296.656 1.0
"5900783_064.aoml_DEANROEMMICH" -57.869 298.626 2.0
"5900783_065.aoml_DEANROEMMICH" -58.072 299.849 2.0
